"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
108,9/30/2025 0:00:00,58,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1951621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12958716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202890,202890,14510893,0,-202890,-202890,0,0,0,0,0,1022357,0,350105,350105,0,0,0,0,0,0,0,44953689,147215,147215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44953689,0,0,202890,33,1433378,1156,15,321689,0,0,0,0,0,0,0,0,0,0,1755067,1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1755067,1156,1755067,35405065,35405065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,9/30/2025 0:00:00,59,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713106,0,0,0,0,0,0,0,6077334,0,0,0,0,0,0,0,0,60199,60199,31922968,0,-60199,-60199,0,0,0,0,0,1598769,0,270019,270019,0,0,0,0,0,0,0,39058829,209820,209820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39058829,0,0,60199,0,0,0,0,0,0,3,1994248,0,0,0,0,57,23198479,3204700,25192727,3204700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,25192727,3204700,23198479,32961533,32961533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,9/30/2025 0:00:00,62,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,69982738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83168,83168,10781788,0,-83168,-83168,0,0,0,0,0,4669833,0,725104,725104,0,0,0,0,0,0,0,91614353,641936,641936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91614353,0,0,83168,54,6164802,0,27,2118805,0,0,0,0,0,0,0,0,0,0,8283607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8283607,0,0,79860634,79860634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170993,0,0
120,9/30/2025 0:00:00,63,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,39517575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29919561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451614,451614,66361635,0,-451614,-451614,0,0,0,0,0,8272014,0,1115052,1115052,0,0,0,0,0,0,0,123639979,663438,663438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123639979,0,0,451614,23,2013545,0,25,2719220,1210000,0,0,0,0,0,0,102,13857435,5112300,18590200,6322300,10,646232,840400,0,0,0,0,0,0,392,17657256,16506135,18303488,17346535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,36893688,23668835,0,113064489,113064489,0,247,11691880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428
132,9/30/2025 0:00:00,69,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8821,8821,157876,0,-8821,-8821,0,0,0,0,0,11039,0,8922,8922,0,0,0,0,0,0,0,1154412,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154412,0,0,8821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968321,968321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,9/30/2025 0:00:00,70,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,18077263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28320825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351843,351843,57784817,0,-351843,-351843,0,0,0,0,0,2520826,0,952842,952842,0,0,0,0,0,0,0,113974076,600999,600999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113974076,0,0,351843,47,5479905,116250,313,14991890,0,0,0,0,0,0,0,0,0,0,20471795,116250,216,7459428,1776421,0,0,0,0,0,0,51,1884611,684335,9344039,2460756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627,29815834,2577006,0,96405884,96405884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844
138,9/30/2025 0:00:00,72,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,9906266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23878023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74970,74970,28183639,0,-74970,-74970,0,0,0,0,0,2153492,0,365197,365197,0,0,0,0,0,0,0,43565156,290227,290227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43565156,0,0,74970,24,2310780,216823,1,10407,0,0,0,0,0,0,0,52,1308712,0,3629899,216823,0,0,0,0,0,0,0,0,0,34,750687,356200,750687,356200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,4380586,573023,2059400,38738670,38738670,0,1,51789,407,12281585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,9/30/2025 0:00:00,74,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4180476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48918,48918,4131558,0,-48918,-48918,0,0,0,0,0,57129,0,51066,51066,0,0,0,0,0,0,0,5654530,2148,2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5654530,0,0,48918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5158433,5158433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,9/30/2025 0:00:00,75,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,10771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5488,5488,1220417,0,-5488,-5488,0,0,0,0,0,16487,0,14366,14366,0,0,0,0,0,0,0,1584029,8878,8878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584029,0,0,5488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423297,1423297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,9/30/2025 0:00:00,77,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,89902548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91553187,0,0,0,0,0,0,0,65641840,0,0,0,0,0,0,0,0,4404118,4404118,285431857,0,-4404118,-4404118,0,0,0,0,0,38326956,0,3533285,3533285,0,0,0,0,0,0,0,447073953,-870833,-870833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447073953,0,0,4404118,193,43765894,4883825,4,441696,0,83,19527386,0,2,1358030,0,34,18788339,17500698,83881345,22384523,359,22910878,2519700,0,0,0,0,0,0,452,25848724,6600000,48759602,9119700,5,679335,0,0,0,0,0,0,0,0,0,0,679335,0,1132,133320282,31504223,63914932,403148995,403148995,0,0,0,31,244863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161951
151,9/30/2025 0:00:00,78,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,113097792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262848401,0,0,0,0,0,0,0,1218326,0,0,0,0,0,0,0,0,9582757,9582757,756822886,0,-9582757,-9582757,0,0,0,0,0,65742303,0,9839680,9839680,0,0,0,0,0,0,0,1126871745,256923,256923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126871745,0,0,9582757,1892,305523191,26402608,429,36849112,6635850,28,9105432,1595000,71,22074346,2301925,1,101996,0,373654077,36935383,639,47337980,9641950,0,0,0,0,0,0,1121,81346860,10055692,128684840,19697642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4181,502338917,56633025,105965056,990767794,991533624,765830,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1066743
153,9/30/2025 0:00:00,80,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,10000,29302,0,-10000,-10000,0,0,0,0,0,4378,0,3821,3821,0,0,0,0,0,0,0,381370,-6179,-6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381370,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301699,301699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,9/30/2025 0:00:00,83,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,634430155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542904052,0,0,0,0,0,0,0,285290431,0,0,0,0,0,0,-20735477,0,22251650,22251650,1821484047,-20735477,-22251650,-22251650,0,0,0,0,0,141511029,0,52254147,52254147,0,0,0,0,0,0,0,2717550747,30002497,30002497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2717550747,0,0,22251650,1134,210708783,178882600,2016,286015612,70299250,1028,243447139,27592850,105,29979581,3343200,73,5698336,3740900,775849451,283858800,1647,75402605,23215720,0,0,0,1608,73423059,0,2503,70130623,34988250,218956287,58203970,58,11065029,15260300,0,0,0,0,0,0,0,0,0,11065029,15260300,10172,1005870767,357323070,310412566,1993410100,2014334145,20924045,14,50355395,1515,13192316,951,220884613,951,0,951,220884613,8684,0,0,0,0,1,202664802,745,0,0,35610216,131,0,0,113307673,0,2875555
162,9/30/2025 0:00:00,85,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,16874546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37239980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697476,697476,108697155,0,-697476,-697476,0,0,0,0,0,11438310,0,1408988,1408988,0,0,0,0,0,0,0,176444164,711512,711512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176444164,0,0,697476,169,44468094,5899600,51,9626465,1579400,0,0,0,0,0,0,5,739831,0,54834390,7479000,58,4586761,1128000,175,12733499,4290800,0,0,0,0,0,0,17320260,5418800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,72154650,12897800,13473330,157536594,157536594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40260
167,9/30/2025 0:00:00,87,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,59720867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164586338,0,0,0,0,0,0,0,56896170,0,0,0,0,0,0,-2476269,0,1241763,1241763,486661459,-2476269,-1241763,-1241763,0,0,0,0,0,53985745,0,5411327,5411327,0,0,0,0,0,0,0,709354074,4169564,4169564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709354074,0,0,1241763,189,34206100,33323625,445,28824836,2043600,474,81416649,27142239,849,91339838,38114074,0,0,0,235787423,100623538,377,17588809,4979485,0,0,0,135,3770838,2433345,122,6797376,3303167,28157023,10715997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,263944446,111339535,129570856,625375673,625375673,0,0,0,0,0,196,38934125,196,0,127,27964624,2417,0,0,0,0,1,33364473,470,0,0,180695,2,0,220207404,0,0,116092
168,9/30/2025 0:00:00,88,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,793923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20227669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76090,76090,27453139,0,-76090,-76090,0,0,0,0,0,1882338,0,345660,345660,0,0,0,0,0,0,0,39629936,269570,269570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39629936,0,0,76090,28,4255356,130000,18,1229483,0,0,0,0,0,0,0,0,0,0,5484839,130000,43,1816721,763256,0,0,0,0,0,0,0,0,0,1816721,763256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,7301560,893256,0,33334581,35176581,1842000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,9/30/2025 0:00:00,89,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16595,16595,490100,0,-16595,-16595,0,0,0,0,0,10840,0,10840,10840,0,0,0,0,0,0,0,1657586,-5755,-5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657586,0,0,16595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950600,950600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,9/30/2025 0:00:00,92,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,366988694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498691518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-194000,0,7972383,7972383,1026411130,-194000,-7972383,-7972383,0,0,0,0,0,95814741,0,13323736,13323736,0,0,0,0,0,0,0,1728331833,5351353,5351353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728331833,0,0,7972383,1063,276011761,20365592,1045,91113282,30264616,280,63933190,3989381,69,27226232,8370801,86,5197325,2518000,463481790,65508390,835,55028104,16356900,0,0,0,5,78228,0,324,16909873,9512500,72016205,25869400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707,535497995,91377790,50488111,1452726456,1452726456,0,0,0,0,0,4,1160900,4,0,0,0,324,0,0,0,0,1,22521003,130,0,0,59375,0,0,0,0,0,118832
187,9/30/2025 0:00:00,100,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1188213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5809237,0,0,0,0,0,0,0,597655,0,0,0,0,0,0,0,0,513659,513659,9847465,0,-513659,-513659,0,0,0,0,0,1354071,0,238598,238598,0,0,0,0,0,0,0,27347615,-275061,-275061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27347615,0,0,513659,24,2389261,1109250,11,444350,0,1,13571,0,1,46441,0,0,0,0,2893623,1109250,17,795230,70000,0,0,0,0,0,0,4,265381,0,1060611,70000,2,5301,0,4,43677,9400,0,0,0,0,0,0,48978,9400,64,4003212,1188650,835473,23585371,23585371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97922
195,9/30/2025 0:00:00,104,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,6091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12044256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91950,91950,12344897,0,-91950,-91950,0,0,0,0,0,426582,0,171760,171760,0,0,0,0,0,0,0,20589951,79810,79810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20589951,0,0,91950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,392591,20000,0,0,0,0,0,0,0,0,0,392591,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,392591,20000,0,18817853,18817853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352
196,9/30/2025 0:00:00,105,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,185360157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1399737051,0,0,0,0,0,0,0,189927765,0,0,0,0,0,0,-4430825,0,39352655,39352655,2397123111,-4430825,-39352655,-39352655,0,0,0,0,0,148315377,0,24519032,24519032,0,0,0,0,0,0,0,2914499508,-14833623,-14833623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914499508,0,0,39352655,1522,295774607,42041223,494,83227634,5451997,353,143686064,44792524,110,22475852,6785073,304,42762869,0,587927026,99070817,2447,99685622,12454878,275,11586996,0,0,0,0,5623,143180483,140206202,254453101,152661080,4,129195,0,0,0,0,0,0,0,0,0,0,129195,0,11132,842509322,251731897,277659430,2525702508,2556607253,30904745,1181,39715974,0,0,171,38001405,149,0,149,31852218,4927,0,0,4089,63267274,1,34954125,119,0,0,818000,2,0,0,1118483,0,6500768
198,9/30/2025 0:00:00,107,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,9545963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11021322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35332,35332,24213824,0,-35332,-35332,0,0,0,0,0,2911366,0,358879,358879,0,0,0,0,0,0,0,52779368,323547,323547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52779368,0,0,35332,49,11055797,1800489,19,2172038,663500,0,0,0,0,0,0,0,0,0,13227835,2463989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,13227835,2463989,0,38833457,38833457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
