"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
320,9/30/2025 0:00:00,174,0,13052583,613898,0,1,0,389167,0,0,0,0,0,0,0,0,0,0,0,0,8362230,8667859,463626,292067,0,17785782,0,0,0,0,0,0,0,-556570,0,30000,0,0,0,30000,0,0,0,0,0,111578099,0,0,0,0,0,0,0,0,01/01/2023,73200,122579936,0,0,0,0,0,0,0,0,0,0,0,477465,0,0,0,0,0,0,0,0,0,0
340,9/30/2025 0:00:00,183,0,8764366,2176495,0,1,0,3587913,0,0,0,0,0,0,0,0,0,0,0,0,11797012,24117797,33444971,34169676,0,103529456,0,0,0,0,0,0,0,-8253936,0,2656607,0,0,0,2656607,0,0,0,0,0,647799642,0,0,0,0,0,0,0,0,01/01/2023,187522,704975066,0,0,0,0,0,0,0,0,0,0,0,2876176,0,0,0,0,0,0,0,0,0,0
352,9/30/2025 0:00:00,188,0,18384821,6287960,784681,1,0,3650950,0,722244,270810,0,0,993054,0,0,0,0,0,0,1712520,19207994,4443245,1688270,0,27052029,25318,0,0,0,0,25319,0,-911748,0,2975000,0,0,0,2975000,0,0,0,0,0,427649900,0,0,0,0,0,0,0,0,07/01/2023,2118956,476334614,0,0,0,0,0,0,0,0,0,0,0,1779456,0,0,60272,0,0,0,0,0,0,0
361,9/30/2025 0:00:00,193,0,1056922,14171195,0,1,0,7425680,0,0,0,0,0,0,0,0,0,0,0,0,5836777,6230670,7172385,10553616,2729357,32522805,0,0,0,0,0,0,0,-2556400,0,4256442,0,0,-14382,4242060,0,0,0,0,19744,638990085,0,0,0,0,0,0,0,0,01/01/2023,2113427,694779702,0,0,0,0,0,0,0,0,0,0,0,3956474,0,0,0,0,0,0,0,0,0,0
365,9/30/2025 0:00:00,197,0,0,1413523,91848,1,0,495455,0,0,0,0,0,0,0,0,0,0,0,0,495670,372606,1696690,0,0,2564966,0,0,0,0,0,0,0,25373,0,414327,0,0,124,414451,0,0,0,0,124,137478727,0,0,0,0,0,0,0,0,06/01/2023,70253,144602009,0,0,0,0,0,0,0,0,0,0,0,564858,0,-9126,0,0,0,0,0,0,0,0
367,9/30/2025 0:00:00,199,0,893462,34391,0,1,0,231246,0,0,0,0,0,0,0,0,0,0,0,0,0,552201,2798121,0,0,3350322,8000000,2700000,0,0,0,10700000,0,12605,0,-51081,0,0,0,-51081,0,0,0,0,0,30763006,0,0,0,0,0,0,0,0,03/01/2023,395391,33794971,0,0,0,0,0,0,0,0,0,0,0,263083,0,0,0,0,0,0,0,0,0,0
370,9/30/2025 0:00:00,201,0,0,243701,0,1,0,54541,0,0,0,0,0,0,0,0,0,0,0,0,1396,38879,146974,98359,30471,316079,2648000,2399000,0,0,0,5047000,0,-7190,0,12665,0,0,0,12665,0,0,0,0,0,18046576,0,0,0,0,0,0,0,0,01/01/2023,0,20060091,0,0,0,0,0,0,0,0,0,0,0,2389,0,0,0,0,0,0,0,0,0,0
373,9/30/2025 0:00:00,203,0,23834,1451618,182824,1,0,358808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4259712,9654968,5563545,10002827,0,29481052,0,0,0,84628,0,0,0,84628,0,0,0,0,0,92615746,0,0,0,0,0,0,0,0,03/01/2023,192744,101677157,0,0,0,0,0,0,0,0,0,0,0,449093,0,0,0,0,0,0,0,0,0,0
376,9/30/2025 0:00:00,206,0,0,72562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7769393,0,0,0,0,0,0,0,0,,0,9095631,0,0,0,0,0,0,0,0,0,0,0,19675,0,0,0,0,0,0,0,0,0,0
378,9/30/2025 0:00:00,208,0,0,1610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175860,0,175860,0,0,0,0,0,0,0,-24140,0,0,0,0,0,0,0,0,0,0,0,5161658,0,0,0,0,0,0,0,0,,0,6946278,0,0,0,0,0,0,0,0,0,0,0,7141,0,0,0,0,0,0,0,0,0,0
383,9/30/2025 0:00:00,211,0,0,142280,0,1,0,42246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8866,251158,314958,22957,0,597939,0,0,0,67288,0,0,0,67288,0,0,0,0,0,37592280,0,0,0,0,0,0,0,0,03/01/2023,38945,43864858,0,0,0,0,0,0,0,0,0,0,0,85141,0,0,0,0,0,0,0,0,0,0
389,9/30/2025 0:00:00,214,0,0,880497,0,1,0,935559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11463485,4934547,8504057,7361173,0,32263262,0,0,0,330000,0,0,0,330000,0,0,0,0,0,164240339,0,0,0,0,0,0,0,0,09/01/2023,497631,184537344,0,0,0,0,0,0,0,0,0,0,0,1096028,0,0,0,0,0,0,0,0,0,0
390,9/30/2025 0:00:00,215,0,0,694298,0,1,0,181753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45016801,0,0,0,0,0,0,0,0,01/01/2023,0,52764269,0,0,0,0,0,0,0,0,0,0,0,61039,0,0,0,0,0,0,0,0,0,0
395,9/30/2025 0:00:00,217,0,0,358791,365679,1,0,660441,0,0,0,0,0,0,0,0,0,0,0,0,6205748,9387171,3267967,2361949,0,21222835,0,0,0,0,0,0,0,-999214,0,395297,0,0,0,395297,0,0,0,0,0,116237716,0,0,0,0,0,0,0,0,01/01/2023,56724,126928189,0,0,0,0,0,0,0,0,0,0,0,296249,0,0,0,0,0,0,0,0,0,0
404,9/30/2025 0:00:00,222,0,13059054,1594698,-374854,1,0,1888162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23280,30671,26914,21259,0,102125,0,0,0,970412,0,0,0,970412,0,0,0,0,0,140028013,0,0,0,0,0,0,0,0,Fiscal Year 2022,559175,163764311,0,0,0,0,0,0,0,0,0,0,0,852021,0,0,0,0,0,0,0,0,0,0
422,9/30/2025 0:00:00,229,0,0,377146,0,1,0,26007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17835,0,0,0,17835,0,0,0,0,0,10300593,0,0,0,0,0,0,0,0,Fiscal Year 2022,25877,11480884,0,0,0,0,0,0,0,0,0,0,0,52661,0,0,0,0,0,0,0,0,0,0
430,9/30/2025 0:00:00,232,0,0,845431,0,1,0,315000,0,0,0,0,0,0,0,0,0,0,0,0,993200,0,0,0,0,993200,16454000,12935000,3982878,0,0,33371878,0,-6800,0,276946,0,0,0,276946,0,0,0,0,0,99379999,0,0,0,0,0,0,0,0,01/01/2023,0,110316265,0,0,0,0,0,0,0,0,0,0,0,545708,0,0,0,0,0,0,0,0,0,0
435,9/30/2025 0:00:00,235,0,145308804,4378598,1684008,1,0,16740227,0,0,0,0,0,0,0,0,0,0,0,0,210905105,273501717,229118863,248039046,14247014,975811745,0,0,0,0,0,0,0,-73524455,0,11338006,0,0,0,11338006,0,0,0,0,0,2667900911,0,0,0,0,0,0,0,0,01/01/2023,8334459,2898675024,0,0,0,0,0,0,0,0,0,0,0,8582065,0,0,183337,0,0,18,16576794,0,0,0
444,9/30/2025 0:00:00,239,0,0,345767,0,1,0,32131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13463369,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,16635345,0,0,0,0,0,0,0,0,0,0,0,32239,0,0,0,0,0,0,0,0,0,0
452,9/30/2025 0:00:00,240,0,0,273262,0,1,0,52762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3879,0,0,0,-3879,0,0,0,0,0,41476217,0,0,0,0,0,0,0,0,01/01/2023,9401,44614881,0,0,0,0,0,0,0,0,0,0,0,92518,0,0,0,0,0,0,0,0,0,0
464,9/30/2025 0:00:00,246,0,105391,1778289,0,1,0,614668,0,0,0,0,0,0,0,0,0,0,0,0,4144569,245245,0,0,0,4389814,0,0,0,0,0,0,0,-24186,0,455327,0,0,0,455327,0,0,0,0,0,78847466,0,0,0,0,0,0,0,0,06/01/2023,418000,87922245,0,0,0,0,0,0,0,0,0,0,0,166628,0,0,0,0,0,0,0,0,0,0
473,9/30/2025 0:00:00,252,0,0,801980,175929,1,0,427432,0,0,0,0,0,0,0,0,0,0,0,0,0,5308731,20052497,26318238,0,51679466,0,0,0,0,0,0,0,-5810117,0,351721,0,0,0,351721,0,0,0,0,0,136814414,0,0,0,0,0,0,0,0,03/01/2023,52096,162540405,0,0,0,0,0,0,0,0,0,0,0,545698,0,0,0,0,0,0,0,0,0,0
475,9/30/2025 0:00:00,253,0,0,452372,0,1,0,329407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249605,2388638,31326,0,0,3669569,0,0,0,121772,0,0,0,121772,0,0,0,0,0,65120715,0,0,0,0,0,0,0,0,01/01/2023,141994,71705144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,9/30/2025 0:00:00,255,0,7731851,661214,0,1,0,1986987,0,0,0,0,0,0,0,0,0,0,0,0,2361904,5104201,3967246,4606686,0,16040037,0,0,0,0,0,0,0,-976464,0,1179229,0,0,0,1179229,0,0,0,0,0,210675039,0,0,0,0,0,0,0,0,01/01/2023,759486,243583187,0,0,0,0,0,0,0,0,0,0,0,538569,0,0,-285398,0,0,0,0,0,0,0
484,9/30/2025 0:00:00,257,0,0,44115,0,1,0,46143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15587881,0,0,0,0,0,0,0,0,09/01/2024,0,19324148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,9/30/2025 0:00:00,259,0,0,5121328,0,1,0,1495662,0,0,0,0,0,0,0,0,0,0,0,0,1400508,1689693,46643,120418,1078010,4335272,0,0,0,0,0,0,0,-73713,0,964717,5000,0,0,969717,0,0,0,0,0,218411448,0,0,0,0,0,0,0,0,01/01/2023,0,244017060,0,0,0,0,0,0,0,0,0,0,0,641144,0,0,0,0,0,0,0,0,0,0
490,9/30/2025 0:00:00,260,0,0,1182124,0,1,0,201368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91949,0,0,0,91949,0,0,0,0,0,67162016,0,0,0,0,0,0,0,0,Fiscal Year 2022,54465,75565796,0,0,0,0,0,0,0,0,0,0,0,379351,0,0,0,0,0,0,0,0,0,0
511,9/30/2025 0:00:00,271,0,12171173,839904,0,1,0,391195,0,0,0,0,0,0,0,0,0,0,0,0,7955500,2000600,0,0,0,9956100,4477321,0,0,0,0,4477321,0,-50135,0,160419,0,0,0,160419,0,0,0,0,0,141645843,0,0,0,6,100209,100209,0,0,01/01/2023,127797,161419519,0,0,0,0,0,0,0,0,0,0,0,734580,0,0,0,0,0,0,0,0,0,0
514,9/30/2025 0:00:00,272,0,0,130,0,1,0,40105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23137,0,0,0,23137,0,0,0,0,0,9383128,0,0,0,0,0,0,0,0,01/01/2023,14586,11696856,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,0,0,0,0
517,9/30/2025 0:00:00,274,0,0,383759,4271,1,0,73920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77000,0,0,0,77000,0,0,0,0,0,29936390,0,0,0,0,0,0,0,0,01/01/2023,0,32853986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,9/30/2025 0:00:00,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,2010733,0,0,0,0,0,0,0,0,,0,2409061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,9/30/2025 0:00:00,277,0,112771310,3600786,1433898,1,0,5016410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250000,0,0,0,2250000,0,0,0,0,0,1022700477,1,3520,3520,0,0,0,1,3520,07/01/2023,0,1134830796,0,0,0,0,0,0,0,0,0,0,0,4230233,0,0,0,0,0,0,0,0,0,0
538,9/30/2025 0:00:00,282,0,0,313575,0,1,0,72772,0,0,0,0,0,0,0,0,0,0,0,0,882389,2480155,276483,0,0,3639027,0,0,0,0,0,0,0,55937,0,-10648,0,0,0,-10648,0,0,0,0,0,26706454,0,0,0,0,0,0,0,0,01/01/2023,12883,29295291,0,0,0,0,0,0,0,0,0,0,0,33595,0,0,0,0,0,0,0,0,0,0
566,9/30/2025 0:00:00,290,0,201328206,19390599,5066843,1,0,28523825,24350,79260,134712,33503838,560067,34302227,356433,0,0,0,0,356433,95076719,33613341,137012002,32559067,0,298261129,0,0,0,0,0,0,0,-17932739,0,14135473,0,0,137,14135610,0,0,0,0,18275,3516182890,0,0,0,0,0,0,0,0,01/01/2023,3888630,3930282090,0,0,0,0,0,0,0,0,0,0,0,11700499,0,3281886,0,0,0,0,0,0,0,0
567,9/30/2025 0:00:00,291,0,0,569158,65452,1,0,8709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14762863,0,0,0,0,0,0,0,0,03/01/2023,0,16337812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,9/30/2025 0:00:00,293,0,0,165356,9805,1,0,108101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95020,0,0,0,95020,0,0,0,0,0,14003265,0,0,0,0,0,0,0,0,01/01/2023,70212,16134799,0,0,0,0,0,0,0,0,0,0,0,143041,0,0,0,0,0,0,0,0,0,0
594,9/30/2025 0:00:00,302,0,16092939,976803,0,1,0,1531673,0,0,5374744,0,0,5374744,0,0,0,0,0,0,38772763,11122866,27812021,30760910,0,108468561,0,0,0,0,0,0,0,-399402,0,1362179,0,0,10028,1372207,0,0,0,0,11455,330623080,0,0,0,0,0,0,0,0,10/01/2023,283228,370165328,0,0,0,0,0,0,0,0,0,0,0,2648857,0,874744,-8948,0,0,0,0,0,0,0
606,9/30/2025 0:00:00,307,0,0,1795408,0,1,0,146684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39000000,117300000,95500000,0,0,251800000,0,0,0,75000,0,0,0,75000,0,0,0,0,0,366441428,0,0,0,0,0,0,0,0,01/01/2023,84432,414008307,0,0,0,0,0,0,0,0,0,0,0,830646,0,0,0,0,0,0,0,0,0,0
609,9/30/2025 0:00:00,309,0,0,293862,0,1,0,170324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1519,0,0,0,-1519,0,0,0,0,0,21506909,0,0,0,0,0,0,0,0,03/01/2023,58274,24274617,0,0,0,0,0,0,0,0,0,0,0,114027,0,0,0,0,0,0,0,0,0,0
613,9/30/2025 0:00:00,311,0,6000000,1090995,1810,1,0,156712,0,0,0,0,0,0,0,0,0,0,0,0,0,214561,446154,821029,0,1481744,10645125,9864000,1225000,1000000,0,22734125,0,-221531,0,174992,0,0,0,174992,0,0,0,0,0,69301170,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,77747243,0,0,0,0,0,0,0,0,0,0,0,825655,0,0,0,0,0,0,0,0,0,0
616,9/30/2025 0:00:00,314,0,0,549945,0,1,0,452803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600000,750000,0,0,0,2350000,0,0,0,218618,0,0,0,218618,0,0,0,0,0,35275620,0,0,0,0,0,0,0,0,01/01/2023,0,40854367,0,0,0,0,0,0,0,0,0,0,0,231511,0,0,0,0,0,0,0,0,0,0
619,9/30/2025 0:00:00,316,0,490731445,3628436,0,1,0,49372085,0,0,0,0,0,0,0,0,0,0,0,0,1435948,128844,46887,24409,0,1636087,0,0,0,0,0,0,0,-14430,0,15300000,0,0,0,15300000,0,0,0,0,0,1909606263,0,0,0,0,0,0,0,0,03/01/2023,53763497,2169189236,0,0,0,0,0,0,0,0,0,0,0,643151,0,0,0,0,0,0,0,0,0,0
620,9/30/2025 0:00:00,317,0,0,426774,0,1,0,159119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,7000,0,0,0,0,0,15051575,0,0,0,0,0,0,0,0,01/01/2023,0,17905736,0,0,0,0,0,0,0,0,0,0,0,31526,0,0,0,0,0,0,0,0,0,0
624,9/30/2025 0:00:00,321,0,226970635,2046342,0,1,0,9892916,0,0,0,0,0,0,0,0,0,0,0,0,14939882,7801050,29930231,25573983,0,78245147,0,0,0,0,0,0,0,-5562787,0,3477695,0,0,0,3477695,0,0,0,0,0,1390129765,0,0,0,0,0,0,0,0,01/01/2023,1729122,1502036982,0,0,0,0,0,0,0,0,0,0,0,3043359,0,0,0,28,2382168,0,0,0,0,0
640,9/30/2025 0:00:00,328,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5547667,0,0,0,0,0,0,0,0,,0,6618177,0,0,0,0,0,0,0,0,0,0,0,8957,0,0,0,0,0,0,0,0,0,0
644,9/30/2025 0:00:00,330,0,0,622498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344286,12797459,9759286,7265100,0,32166131,0,0,0,0,0,0,0,-3004245,0,0,0,0,0,0,0,0,0,0,0,139870167,0,0,0,0,0,0,0,0,,0,152610336,0,0,0,0,0,0,0,0,0,0,0,611432,0,0,0,0,0,0,0,0,0,0
649,9/30/2025 0:00:00,335,0,0,782976,0,1,0,829513,0,0,0,0,1038957,1038957,0,0,0,0,0,0,17841266,0,0,0,0,17841266,7721000,4628000,0,0,0,12349000,0,-53896,0,207000,0,0,0,207000,0,0,0,0,0,78478248,0,0,0,0,0,0,0,0,Fiscal Year 2022,594667,102309895,0,0,0,0,0,0,0,0,0,0,0,455642,0,0,0,0,0,0,0,0,0,0
663,9/30/2025 0:00:00,341,0,0,239727,0,1,0,23369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693407,3728000,990000,0,0,6411407,0,0,0,0,0,0,0,0,0,0,0,0,0,19070913,0,0,0,0,0,0,0,0,01/01/2023,0,23160384,0,0,0,0,0,0,0,0,0,0,0,69759,0,0,0,0,0,0,0,0,0,0
665,9/30/2025 0:00:00,342,0,13460000,1640263,-709728,1,0,2627193,0,0,0,0,0,0,0,0,0,0,0,0,19653508,13473192,5046012,5372257,0,43544969,0,0,0,0,0,0,0,-1056243,0,1453490,0,0,2127,1455617,0,0,0,0,2128,275490953,0,0,0,0,0,0,0,0,04/01/2023,577645,303454838,0,0,0,0,0,0,0,0,0,0,0,1505984,0,0,0,0,0,1347,15171352,0,0,0
687,9/30/2025 0:00:00,352,0,0,1518333,0,1,0,679169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997750,0,0,0,997750,0,0,0,0,0,116079576,0,0,0,0,0,0,0,0,01/01/2023,0,126518927,0,0,0,0,0,0,0,0,0,0,0,816720,0,0,-827,0,0,0,0,0,0,0
690,9/30/2025 0:00:00,353,0,0,2750,0,1,0,174342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000000,10982306,5000000,4000000,0,56982306,0,0,0,0,0,0,0,0,0,0,0,0,0,165915826,0,0,0,0,0,0,0,0,03/01/2023,0,189348442,0,0,0,0,0,0,0,0,0,0,0,33331,0,0,0,0,0,0,0,0,0,0
716,9/30/2025 0:00:00,364,0,0,289298,0,1,0,87504,0,0,0,0,0,0,0,0,0,0,0,0,5946680,11029184,4889530,3439779,0,25305173,0,0,0,0,0,0,0,-956070,0,113309,0,0,0,113309,0,0,0,0,0,62821352,0,0,0,0,0,0,0,0,03/01/2023,16237,70142320,0,0,0,0,0,0,0,0,0,0,0,45558,0,0,0,0,0,512,5011963,0,0,0
761,9/30/2025 0:00:00,375,0,0,3469684,1424880,1,0,1474700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11475000,13715845,18592727,9444888,0,53228460,0,0,0,489187,0,0,-3331,485856,0,0,0,0,6729,187643211,0,0,0,0,0,0,0,0,01/01/2023,78527,202828257,0,0,0,0,0,0,0,0,0,0,0,991346,0,0,0,0,0,0,0,0,0,0
770,9/30/2025 0:00:00,378,0,0,744659,121409,1,0,643450,0,0,0,0,0,0,0,0,0,0,0,0,2154647,2321434,7991,2967,0,4487039,0,0,0,0,0,0,0,-31543,0,342269,0,0,0,342269,0,0,0,0,0,100450529,0,0,0,0,0,0,0,0,01/01/2023,0,114513483,0,0,0,0,0,0,0,0,0,0,0,407239,0,0,0,0,0,0,0,0,0,0
785,9/30/2025 0:00:00,386,0,0,1755784,0,1,0,90909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,500000,0,0,0,1000000,0,0,0,9500,0,0,0,9500,0,0,0,0,0,82580767,0,0,0,0,0,0,0,0,01/01/2023,0,95457014,0,0,0,0,0,0,0,0,0,0,0,188571,0,0,0,0,0,0,0,0,0,0
794,9/30/2025 0:00:00,390,0,1900821,904669,0,1,0,215053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6690000,8625000,1830000,0,0,17145000,0,0,0,22895,0,0,0,22895,0,0,0,0,0,108546318,0,0,0,0,0,0,0,0,01/01/2023,130123,126761958,0,0,0,0,0,0,0,0,0,0,0,89909,0,0,0,0,0,0,0,0,0,0
795,9/30/2025 0:00:00,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4935855,0,0,0,0,0,0,0,0,,0,5689542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,9/30/2025 0:00:00,393,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,475000,0,0,0,1475000,0,0,0,0,0,0,0,0,0,0,0,0,0,5291639,0,0,0,0,0,0,0,0,,0,6103956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,9/30/2025 0:00:00,398,0,74872415,10216917,4063401,1,0,42788567,0,0,0,0,1297575,1297575,0,0,0,0,0,0,21076650,69831978,123188873,16385288,16357534,246840323,1390206,503826,0,0,0,1894032,0,-11859919,0,30034359,-16699,0,-15710,30001950,0,0,0,0,26,1336332101,4,117002,55887,1,46138,0,1,55887,01/01/2023,2643352,1459406164,0,0,0,0,0,0,0,0,0,0,0,12640115,0,100095,0,0,0,0,0,0,0,-97
817,9/30/2025 0:00:00,401,0,0,240,41023,1,0,269922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105000,7843000,498000,0,0,11446000,0,0,0,23538,0,0,0,23538,0,0,0,0,0,39129104,0,0,0,0,0,0,0,0,01/01/2023,167531,44073459,0,0,0,0,0,0,0,0,0,0,0,80429,0,0,0,0,0,0,0,0,0,0
818,9/30/2025 0:00:00,402,0,0,393654,0,1,0,17095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26007650,0,0,0,0,0,0,0,0,01/01/2023,0,30907146,0,0,0,0,0,0,0,0,0,0,0,67394,0,0,0,0,0,0,0,0,0,0
832,9/30/2025 0:00:00,409,0,0,2479632,0,1,0,959617,21996,0,0,421522,445069,888587,0,0,0,0,0,0,8086,97459,110742,221924,0,438211,0,0,0,0,0,0,0,0,0,274931,0,0,0,274931,0,0,0,0,0,120105132,0,0,0,0,0,0,0,0,03/01/2023,0,133388124,0,0,0,0,0,0,0,0,0,0,0,186871,0,46559,0,0,0,0,0,0,0,0
839,9/30/2025 0:00:00,414,0,0,156023,0,1,0,52053,0,0,0,0,0,0,0,0,0,0,0,0,3884867,5359404,2258283,2738951,0,14241505,2500000,1996154,0,500000,0,4996154,0,-764666,0,36000,0,0,0,36000,0,0,0,0,0,41909580,0,0,0,0,0,0,0,0,01/01/2023,32092,51707860,0,0,0,0,0,0,0,0,0,0,0,98661,0,0,0,0,0,0,0,0,0,0
841,9/30/2025 0:00:00,416,0,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6964382,0,0,0,0,0,0,0,0,,0,8556989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,9/30/2025 0:00:00,418,0,0,353122,0,1,0,413324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,1000000,0,0,0,88828,0,0,0,88828,0,0,0,0,0,42174119,0,0,0,0,0,0,0,0,01/01/2023,137397,55114722,0,0,0,0,0,0,0,0,0,0,0,47625,0,0,0,0,0,0,0,0,0,0
850,9/30/2025 0:00:00,420,0,0,957265,0,1,0,444382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379874,0,0,0,379874,0,0,0,0,0,99291291,0,0,0,0,0,0,0,0,01/01/2023,379655,113973562,0,0,0,0,0,0,0,0,0,0,0,226729,0,0,0,0,0,0,0,0,0,0
