"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_001","ACCT_011A","ACCT_011B1","ACCT_011B2","ACCT_013A","ACCT_013B1","ACCT_013B2","ACCT_014","ACCT_017","ACCT_018A","ACCT_018B1","ACCT_018B2","ACCT_021A","ACCT_022A","ACCT_023A","ACCT_041A","ACCT_058A","ACCT_058B1","ACCT_058B2","ACCT_062","ACCT_063","ACCT_076","ACCT_077","ACCT_078","ACCT_079","ACCT_081","ACCT_082","ACCT_090","ACCT_099","ACCT_110","ACCT_119","ACCT_120","ACCT_124","ACCT_125A","ACCT_125B","ACCT_125C","ACCT_125D","ACCT_125E","ACCT_126A","ACCT_126B","ACCT_126C","ACCT_126D","ACCT_126E","ACCT_131","ACCT_132","ACCT_133","ACCT_134","ACCT_135","ACCT_140","ACCT_142","ACCT_143","ACCT_144","ACCT_210","ACCT_230","ACCT_250","ACCT_260","ACCT_270","ACCT_280","ACCT_290","ACCT_305","ACCT_310","ACCT_314","ACCT_315","ACCT_320","ACCT_360","ACCT_370","ACCT_381","ACCT_384","ACCT_385","ACCT_389","ACCT_391","ACCT_393","ACCT_395","ACCT_396","ACCT_397","ACCT_399","ACCT_420","ACCT_430","ACCT_440","ACCT_451","ACCT_452","ACCT_453","ACCT_454","ACCT_455","ACCT_458","ACCT_460","ACCT_463","ACCT_475","ACCT_481","ACCT_482","ACCT_532","ACCT_547","ACCT_548","ACCT_549","ACCT_553","ACCT_554","ACCT_555","ACCT_560","ACCT_561","ACCT_564A","ACCT_564B","ACCT_593","ACCT_594","ACCT_595","ACCT_596","ACCT_599","ACCT_002","ACCT_115","ACCT_116","ACCT_117","ACCT_350","ACCT_565","Acct_661A","Acct_769A","Acct_769B","Acct_820A","Acct_954","Acct_925A","Acct_925B1","Acct_925B2","Acct_010A","Acct_010B","Acct_010C","Acct_730A","Acct_730B","Acct_730C","Acct_799I","Acct_814A","Acct_889A","Acct_889B","Acct_892A","Acct_892B","Acct_945A","Acct_945B","Acct_996","Acct_997","Acct_998","Acct_999","ACCT_779A","ACCT_785A","ACCT_798A","ACCT_814B","ACCT_865A","ACCT_900A","ACCT_900B","ACCT_900C","ACCT_900D","ACCT_900F","ACCT_903","ACCT_904","ACCT_905","ACCT_906","ACCT_961A","ACCT_972A","ACCT_972B","ACCT_972C","ACCT_972D","ACCT_972E","ACCT_973A","ACCT_973B","ACCT_976B","ACCT_982A","ACCT_982B","ACCT_982C","ACCT_982D","ACCT_982E","ACCT_983A","ACCT_983B","ACCT_986B","ACCT_617A","ACCT_618A","ACCT_718A","ACCT_617B","ACCT_617C","ACCT_618B","ACCT_618C","ACCT_883A","ACCT_883B1","ACCT_883B2","ACCT_883C","ACCT_881","ACCT_882","ACCT_822","ACCT_567","ACCT_568","ACCT_020C","ACCT_021C","ACCT_022C","ACCT_023C","ACCT_041C","ACCT_020D","ACCT_021D","ACCT_022D","ACCT_023D","ACCT_041D","ACCT_713A","ACCT_714A","ACCT_715A","ACCT_716A","ACCT_020E","ACCT_021E","ACCT_022E","ACCT_023E","ACCT_041E","ACCT_020F","ACCT_021F","ACCT_022F","ACCT_023F","ACCT_041F","ACCT_065A","ACCT_065B","ACCT_065C","ACCT_065D","ACCT_065E","ACCT_067A","ACCT_067B","ACCT_067C","ACCT_550J","ACCT_550K","ACCT_550L","ACCT_551J","ACCT_551K","ACCT_551L","ACCT_029A","ACCT_029B","ACCT_029C","ACCT_029D","ACCT_029E","ACCT_030A","ACCT_030B","ACCT_030C","ACCT_030D","ACCT_030E","ACCT_032A","ACCT_032B","ACCT_032C","ACCT_032D","ACCT_032E","ACCT_704F1","ACCT_704F2","ACCT_704F3","ACCT_704F4","ACCT_811B","ACCT_PP0027","ACCT_PP0029","ACCT_PP0031"
65186,9/30/2025 0:00:00,19414,0,0,0,0,21550712,0,0,26083922,0,21550712,0,0,0,0,0,37,0,0,0,0,122024,0,0,0,0,0,0,0,0,491271,0,340130,0,0,0,0,0,0,0,0,0,0,0,246140,0,0,0,0,0,0,0,0,393519,1958,28662,99007,3034,30620,226751,0,0,0,0,5126,11716,7275071,0,0,3251861,0,0,0,0,245997,749460,0,0,0,0,67,1888,0,3534,430,0,5919,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,831401,0,282804,106106,0,54811,0,36073,7918,0,0,0,0,0,0,0,302656,803606,0,0,0,0,0,0,0,0,0,0,3240795,1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189295,0,0,1189295,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65193,9/30/2025 0:00:00,19421,0,0,0,0,1937529,489123,0,2798446,0,1937529,489123,0,0,0,0,0,0,0,0,0,72024,0,0,0,0,0,0,0,0,90796,0,19594,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,22062,0,450,7478,37,915,6271,0,0,0,0,1022,565,1250960,0,0,453480,0,0,0,0,0,30155,0,0,0,0,18,0,0,349,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110390,0,86,28523,0,42103,0,0,329,0,0,0,0,0,0,0,0,527087,0,0,0,0,0,0,0,0,0,0,371465,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65205,9/30/2025 0:00:00,19433,0,0,0,0,26430371,3547896,0,33788763,0,26430371,3547896,0,0,0,0,33,0,0,0,0,32025,0,0,0,0,0,0,0,0,612782,0,224518,0,0,0,0,0,0,0,0,0,0,0,75804,0,0,0,0,0,0,0,0,243834,268,37113,101395,10230,6328,47852,0,0,0,0,5563,5543,4840150,0,0,2666010,0,0,0,0,0,738726,0,0,0,0,201,696,234,1729,348,0,3208,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,837300,0,75804,380607,0,41371,0,190170,0,0,0,0,0,0,0,0,175778,1843539,0,0,0,0,0,0,0,0,0,0,3617480,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65208,9/30/2025 0:00:00,19436,0,0,0,0,121342103,269639,0,146297443,0,121342103,269639,0,0,0,0,148,0,0,0,0,122024,0,0,0,0,0,0,0,0,7414849,0,830100,0,0,0,0,0,0,0,0,0,0,0,1618094,0,0,0,0,0,0,0,0,4677298,92010,301023,947130,319045,418840,1836441,0,0,0,0,11869,100322,55941398,0,0,7336656,0,0,0,0,5907287,15549057,0,0,-16086,0,392,14460,227,26404,3,72,41558,0,0,0,0,0,0,0,0,0,0,0,0,0,72,3,0,0,0,0,0,0,8244949,0,3889463,889565,0,1512751,0,107402,0,0,0,0,0,0,0,0,2185238,1913015,0,0,0,0,0,0,0,0,0,0,25426477,1733,0,0,0,67899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8370000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65211,9/30/2025 0:00:00,19439,0,0,0,0,10542741,444303,0,13992738,0,10542741,444303,0,0,0,0,2,0,0,0,0,62024,0,0,0,0,0,0,0,0,242457,0,245958,0,0,0,0,0,0,0,0,0,0,0,903,0,0,0,0,0,0,0,0,144714,0,15027,37877,3420,2641,60277,0,6594,0,0,9756,3831,1188586,0,0,1491380,0,0,0,0,0,323830,0,0,0,0,274,90,0,1087,0,0,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,488415,0,14007,88739,0,127296,0,58971,23611,0,0,0,0,0,0,0,77666,3370374,0,0,0,0,0,0,0,0,0,0,2944948,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65231,9/30/2025 0:00:00,19459,0,0,0,0,191549,0,0,249741,0,191549,0,0,0,0,0,2,0,0,0,0,102024,0,0,0,0,0,0,0,0,427,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1831,0,0,0,0,0,0,0,148,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513,0,0,0,0,-4407,0,0,0,0,0,0,0,0,0,0,0,78529,0,0,0,0,0,0,0,0,0,0,58192,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65238,9/30/2025 0:00:00,19466,0,0,0,0,145537765,1373477,2531,167752254,0,145537765,1373477,2531,0,0,0,15,0,0,0,0,92024,0,0,0,0,0,0,0,0,5270843,0,1255511,0,0,0,0,0,0,0,0,0,0,0,605990,0,0,0,0,0,0,0,0,2525803,64105,380140,655551,217604,80394,226917,0,3460,0,0,16596,55221,25646757,1837143,0,11575934,0,0,0,0,3070,526059,0,0,-33413,0,1389,6814,239,13001,387,498,22328,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,6526354,0,935995,2375512,0,861046,0,0,0,0,0,0,0,0,0,0,1504712,27572033,0,0,0,0,0,0,0,0,0,0,20134443,1200,0,0,0,40172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16948809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65239,9/30/2025 0:00:00,19467,0,0,0,0,3919400,0,0,4625939,0,3919400,0,0,0,0,0,5,0,0,0,0,32025,0,0,0,0,0,0,0,0,153895,0,29192,0,0,0,0,0,0,0,0,0,0,0,1483,0,0,0,0,0,0,0,0,65572,0,0,13892,507,4101,9657,0,0,0,0,1715,2610,2181885,0,0,1221723,0,0,0,0,0,191776,0,0,0,0,0,0,24,690,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,183087,0,1483,36083,0,41886,0,0,12047,0,0,0,0,0,0,0,0,884010,0,0,0,0,0,0,0,0,0,0,686884,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65242,9/30/2025 0:00:00,19470,0,0,0,0,7038390,0,0,9040244,0,7038390,0,0,0,0,0,0,0,0,0,0,112024,0,0,0,0,0,0,0,0,225845,0,83118,0,0,0,0,0,0,0,0,0,0,0,37481,0,0,0,0,0,0,0,0,111408,0,7115,35121,275,36987,56319,0,0,0,0,3573,8805,1392625,0,0,2256592,0,0,0,0,193806,180924,0,0,0,6375,0,258,0,1196,0,0,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,308963,0,70194,37106,0,82448,0,0,943,0,0,0,0,0,0,0,45400,1612348,0,0,0,0,0,0,0,0,0,0,1993470,2201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65243,9/30/2025 0:00:00,19471,0,0,0,0,27368021,0,0,30833588,0,27368021,0,0,0,0,0,2,0,0,0,0,122024,0,0,0,0,0,0,0,0,34268,0,930870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110624,0,24264,10892,2781,517,8458,0,0,0,0,4992,3143,280329,0,0,409945,0,0,0,0,0,10415,0,0,0,0,0,0,0,905,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,965138,0,0,686225,0,113242,0,0,0,0,0,0,0,0,0,0,2010,993812,0,0,0,0,0,0,0,0,0,0,3462476,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65256,9/30/2025 0:00:00,19484,0,0,0,0,2649253,0,0,3250806,0,2649253,0,0,0,0,0,0,0,0,0,0,42025,0,0,0,0,0,0,0,0,67330,0,83248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500,0,1245,7190,0,0,5500,0,4495,0,0,1738,6343,0,0,0,0,0,0,0,0,0,795248,0,0,0,0,0,0,0,365,0,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,150578,0,0,0,0,101567,0,400,0,0,0,0,0,0,0,0,0,485226,0,0,0,0,0,0,0,0,0,0,601553,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65259,9/30/2025 0:00:00,19487,0,0,0,0,5037837,113112,126551,6547608,0,5037837,113112,126551,0,0,0,2,0,0,0,0,122024,0,0,0,0,0,0,0,0,210360,0,77841,0,0,0,0,0,0,0,0,0,0,0,49688,0,0,0,0,0,0,0,0,123992,920,0,94258,2103,14053,38152,0,0,0,0,3049,13604,1559239,0,0,1053684,0,0,0,0,0,969700,0,0,0,0,10,420,0,993,88,0,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,288201,0,81699,23368,0,8316,0,3650,0,0,0,0,0,0,0,0,99317,1379870,0,0,0,0,0,0,0,0,0,0,1258775,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65291,9/30/2025 0:00:00,19519,0,0,0,0,606904380,0,0,700537600,0,606904380,0,0,0,0,0,66,0,0,0,0,122024,0,0,0,0,0,0,0,0,17235732,0,5721249,0,0,0,0,0,0,0,0,0,0,0,3165646,0,0,0,0,0,0,0,0,7479635,50180,677461,1356104,197297,948171,1954652,0,0,0,0,133386,273552,119707312,9085985,0,45180524,0,0,0,0,6707124,7892626,0,0,1257,0,6446,23697,879,45605,1,0,76628,0,0,0,0,0,0,0,0,0,0,0,0,0,98,11,0,0,0,0,0,0,22956981,0,4268352,9085985,0,4592802,0,1097014,968822,0,0,0,0,0,0,0,3895660,188224553,0,0,0,0,0,0,0,0,-3877034,4180267,88951397,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48765561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65299,9/30/2025 0:00:00,19527,0,0,0,0,1308354951,12207129,4897967,1649756934,0,1348723600,12207129,4897967,0,0,0,133,0,0,0,0,122024,0,0,0,0,0,0,0,0,44971929,0,6880042,0,0,0,0,0,0,0,0,0,0,0,3157922,0,0,0,0,0,0,0,0,20948247,357933,2026193,4710143,1020089,1969417,4638024,0,0,0,0,147390,392046,70350170,0,0,62341449,0,0,0,0,12035703,142395730,0,0,18990,1667841,7206,43812,1536,28244,384,3180,84368,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2,0,0,0,0,0,8339169,51851971,0,11343222,18750607,627,3877160,0,0,1686,244,0,0,0,0,0,1615118011,16305335,77332299,0,0,0,0,0,0,0,0,0,0,151224553,934,0,198048997,0,205256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184,124229747,0,0,0,0,0,0,30000000,100000000,130000000,599437821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65305,9/30/2025 0:00:00,19533,0,0,0,0,85213048,1273724,587647,121933956,0,90667047,4633645,587647,0,0,0,58,0,0,0,0,92024,0,0,0,0,0,0,0,0,3724939,0,564155,0,0,0,0,0,0,0,0,0,0,0,508969,0,0,0,0,0,0,0,0,1259484,37051,270114,266542,51078,121427,844394,0,0,0,0,25910,37591,41836610,0,0,28299304,0,0,0,0,2568610,3885867,0,0,0,0,635,3536,0,10108,0,187,14503,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,4289094,0,1043550,1094966,0,734087,0,399777,63304,0,0,0,0,0,0,0,559402,2752852,0,0,0,0,0,0,0,0,0,0,12619740,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2526,53292256,0,0,0,0,0,8000000,4750000,0,12750000,17387837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65323,9/30/2025 0:00:00,19551,0,0,0,0,81522992,281069,0,95546817,0,81522992,281069,0,0,0,0,20,0,0,0,0,32025,0,0,0,0,0,0,0,0,2202516,0,771099,0,0,0,0,0,0,0,0,0,0,0,248098,0,0,0,0,0,0,0,0,1350426,85128,184107,448198,93915,77573,284531,0,5937,0,0,14535,45840,6949424,0,0,3052375,0,0,0,0,1737303,1807785,0,0,0,102813,282,3083,75,5739,0,236,9415,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,2973615,0,681417,401866,0,527976,0,988775,0,0,0,0,0,0,0,0,1311123,992915,0,0,0,0,0,0,0,0,0,0,10064281,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,47704,0,0,0,0,0,750000,0,0,750000,19678914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65346,9/30/2025 0:00:00,19574,0,0,0,0,1479807,0,0,2160902,0,1479807,0,0,0,0,0,1,0,0,0,0,92024,0,0,0,0,0,0,0,0,89811,0,10500,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,38817,1165,0,2872,0,0,2538,0,0,0,0,0,2600,1050772,0,0,298035,0,0,0,0,0,248347,0,0,0,0,0,0,0,371,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,100311,0,30,16035,0,28518,0,0,0,0,0,0,0,0,0,0,0,48831,0,0,0,0,0,0,0,0,0,0,679412,3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65356,9/30/2025 0:00:00,19584,0,0,0,0,31304117,581787,16907,37884903,0,31304117,581787,16907,0,0,0,24,0,0,0,0,32025,0,0,0,0,0,0,0,0,1297387,0,256983,0,0,0,0,0,0,0,0,0,0,0,215725,0,0,0,0,0,0,0,0,884231,11457,164142,518364,24568,75399,65006,0,0,0,0,5819,26088,9886945,0,0,3413925,0,0,0,0,1234425,3810067,0,0,0,0,273,3515,59,7577,0,8,11432,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,1554370,0,589981,227416,0,19936,0,206489,0,0,0,0,0,0,0,0,872253,1836415,0,0,0,0,0,0,0,0,0,0,5855796,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,6147615,0,0,0,0,0,0,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65371,9/30/2025 0:00:00,19599,0,0,0,0,37774984,1555689,23049,43068292,0,37774984,1555689,23049,0,0,0,0,0,0,0,0,42025,0,0,0,0,0,0,0,0,1713015,0,81295,0,0,0,0,0,0,0,0,0,0,0,126887,0,0,0,0,0,0,0,0,598293,13594,175299,245198,15641,145420,103555,0,0,0,0,6744,43056,9152538,244552,0,2682980,0,0,0,0,495342,1752425,0,0,0,178095,237,1715,111,6274,0,214,8551,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1794310,0,428252,366591,0,509171,0,129778,0,0,0,0,0,0,0,0,460194,1947674,0,0,0,0,0,0,0,0,0,0,4016665,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65378,9/30/2025 0:00:00,19606,0,0,0,0,282750178,60372920,2287724,501080299,0,308635178,100074922,8536724,0,0,0,235,0,0,0,0,32025,0,0,0,0,0,0,0,0,20470135,0,350543,0,0,0,0,0,0,0,0,0,0,0,3387228,0,0,0,0,0,0,0,0,6785074,197405,1013955,4276526,274460,657232,446837,0,0,0,0,66962,79134,243180502,0,0,87605190,0,0,0,0,4816128,6084724,0,0,0,-188142,2385,13377,2926,48680,0,656,68102,0,0,0,0,0,0,0,0,0,0,0,0,0,110,1,0,0,0,0,0,0,20820678,0,4955120,8008774,0,2418532,0,939228,1,0,0,0,0,0,0,0,2405627,8456459,0,0,0,0,0,0,0,0,0,0,45093213,899,0,0,0,491478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17407,338451352,0,0,0,0,0,12000000,16500000,2000000,30500000,97024469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65384,9/30/2025 0:00:00,19612,0,0,0,0,11053765,874373,89925,14812315,0,11053765,874373,89925,0,0,0,19,0,0,0,0,122024,0,0,0,0,0,0,0,0,674485,0,121193,0,0,0,0,0,0,0,0,0,0,0,15063,0,0,0,0,0,0,0,0,264191,6112,33085,149297,3904,17444,41688,0,10727,0,0,4950,7755,6597503,0,0,531734,0,0,0,0,161738,2334727,0,0,0,0,239,572,47,2153,0,10,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,795678,0,86576,196117,0,57834,0,110227,63349,0,0,0,0,0,0,0,162309,3526002,0,0,0,0,0,0,0,0,0,0,2707818,1826,0,0,0,9592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
