"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_LQ0018","ACCT_LQ0019","ACCT_LQ0020","ACCT_LQ0021","ACCT_LQ0022","ACCT_LQ0023","ACCT_LQ0024","ACCT_LQ0025","ACCT_LQ0026","ACCT_LQ0027","ACCT_LQ0028","ACCT_LQ0029","ACCT_LQ0030","ACCT_LQ0034","ACCT_LQ0035","ACCT_LQ0038","ACCT_LQ0039","ACCT_LQ0040","ACCT_LQ0042","ACCT_LQ0043","ACCT_LQ0044","ACCT_LQ0045","ACCT_LQ0046","ACCT_LQ0047","ACCT_LQ0052","ACCT_LQ0053","ACCT_LQ0056","ACCT_LQ0059","ACCT_LQ0860","ACCT_NV0001","ACCT_NV0002","ACCT_NV0003","ACCT_NV0004","ACCT_NV0013","ACCT_NV0014","ACCT_NV0015","ACCT_NV0016","ACCT_NV0017","ACCT_NV0018","ACCT_NV0019","ACCT_NV0020","ACCT_NV0021","ACCT_NV0022","ACCT_NV0023","ACCT_NV0024","ACCT_NV0025","ACCT_NV0026","ACCT_NV0027","ACCT_NV0028","ACCT_NV0029","ACCT_NV0030","ACCT_NV0031","ACCT_NV0032","ACCT_NV0033","ACCT_NV0034","ACCT_NV0035","ACCT_NV0036","ACCT_NV0037","ACCT_NV0038","ACCT_NV0039","ACCT_NV0040","ACCT_NV0041","ACCT_NV0042","ACCT_NV0043","ACCT_NV0044","ACCT_NV0045","ACCT_NV0046","ACCT_NV0047","ACCT_NV0048","ACCT_NV0049","ACCT_NV0050","ACCT_NV0051","ACCT_NV0052","ACCT_NV0053","ACCT_NV0054","ACCT_NV0055","ACCT_NV0056","ACCT_NV0057","ACCT_NV0058","ACCT_NV0059","ACCT_NV0060","ACCT_NV0061","ACCT_NV0062","ACCT_NV0063","ACCT_NV0064","ACCT_NV0065","ACCT_NV0066","ACCT_NV0067","ACCT_NV0068","ACCT_NV0069","ACCT_NV0070","ACCT_NV0071","ACCT_NV0072","ACCT_NV0073","ACCT_NV0074","ACCT_NV0075","ACCT_NV0076","ACCT_NV0077","ACCT_NV0078","ACCT_NV0079","ACCT_NV0080","ACCT_NV0081","ACCT_NV0083","ACCT_NV0084","ACCT_NV0087","ACCT_NV0088","ACCT_NV0089","ACCT_NV0090","ACCT_NV0091","ACCT_NV0092","ACCT_NV0093","ACCT_NV0094","ACCT_NV0095","ACCT_NV0096","ACCT_NV0097","ACCT_NV0098","ACCT_NV0099","ACCT_NV0100","ACCT_NV0101","ACCT_NV0102","ACCT_NV0103","ACCT_NV0104","ACCT_NV0105","ACCT_NV0106","ACCT_NV0107","ACCT_NV0108","ACCT_NV0109","ACCT_NV0110","ACCT_NV0111","ACCT_NV0112","ACCT_NV0113","ACCT_NV0114","ACCT_NV0115","ACCT_NV0116","ACCT_NV0122","ACCT_NV0128","ACCT_NV0134","ACCT_NV0140","ACCT_NV0141","ACCT_NV0142","ACCT_NV0143","ACCT_NV0144","ACCT_NV0145","ACCT_NV0146","ACCT_NV0153","ACCT_NV0154","ACCT_NV0155","ACCT_NV0156","ACCT_NV0157","ACCT_NV0158","ACCT_NV0159","ACCT_NV0160","ACCT_NV0161","ACCT_NV0162","ACCT_NV0169","ACCT_NV0170","ACCT_NV0172","ACCT_NV0173","ACCT_SL0036","ACCT_SL0037","ACCT_SL0038","ACCT_SL0039","ACCT_SL0041","ACCT_SL0043","ACCT_SL0045","ACCT_SL0047","ACCT_SL0049","ACCT_SL0051","ACCT_SL0053","ACCT_SL0055","ACCT_SL0056","ACCT_SL0057","ACCT_SL0058","ACCT_SL0059","ACCT_RB0001","ACCT_RB0002","ACCT_RB0003","ACCT_RB0004","ACCT_RB0005","ACCT_RB0006","ACCT_RB0007","ACCT_RB0008","ACCT_RB0009","ACCT_RB0010","ACCT_RB0011","ACCT_RB0012","ACCT_RB0013","ACCT_RB0014","ACCT_RB0015","ACCT_RB0016","ACCT_RB0017","ACCT_RB0018","ACCT_RB0019","ACCT_RB0020","ACCT_RB0021","ACCT_RB0022","ACCT_RB0023","ACCT_RB0024","ACCT_RB0025"
15513,9/30/2025 0:00:00,8054,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224000,773000,0,0,0,2997000,2224000,773000,0,0,0,2997000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769206,5002,0,0,5002,0,0,0,59245,714963,0,714963,0,0,0,0,0,0,0,0,0,0,0,0,0
15516,9/30/2025 0:00:00,8056,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4247000,2443000,0,0,0,6690000,0,0,0,0,0,0,0,0,20000,20000,4247000,2443000,0,0,20000,6710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075267,162942,0,0,162942,0,0,0,525870,3712339,0,3712339,0,0,0,0,0,0,0,0,0,0,0,0,0
15522,9/30/2025 0:00:00,8058,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,100000,0,0,0,200000,0,0,0,0,0,0,19064,0,0,19064,100000,100000,19064,0,0,219064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402304,18432,0,0,18432,0,0,0,41865,378871,0,378871,0,0,0,0,0,0,0,0,0,0,0,0,0
15523,9/30/2025 0:00:00,8059,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22649717,0,41860447,0,0,0,0,0,0,0,0,15000000,0,0,0,0,198259,189083,12799600,12705944,554126,534014,10560984,9413685,752385,723097,23360584,22119629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4733878,4447460,750000,750000,5248000,5248000,0,0,0,0,1502385,33342462,31815089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998000,750000,0,0,0,3748000,0,0,31815089,1502385,92500,135000,0,761331,0,988831,9983727,9905219,8646681,9518678,0,38054305,0,0,0,0,0,0,0,0,5967981,5011963,0,0,0,0,0,0,0,0,0,0,992189,0,0,0,21364223,556766,0,0,556766,0,0,0,1850924,20070065,0,20070065,0,0,0,0,0,0,0,0,0,0,0,0,0
15532,9/30/2025 0:00:00,8065,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16516000,16623747,0,0,16516000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000,249000,0,0,0,494000,0,0,0,16516000,0,0,0,0,139721,139721,8907000,8103000,0,0,139721,17149721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3498592,37336,0,0,37336,0,0,0,259865,3276063,0,3276063,0,0,0,0,0,0,0,0,0,0,0,0,0
15536,9/30/2025 0:00:00,8068,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448000,1600000,1615000,0,0,4663000,0,0,0,0,0,0,0,0,31636,31636,1448000,1600000,1615000,0,31636,4694636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1242377,17974,0,0,17974,0,0,0,86610,1173741,0,1173741,0,0,0,0,0,0,0,0,0,0,0,0,0
15539,9/30/2025 0:00:00,8071,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39401667,38773817,0,0,0,0,0,0,39401667,38773817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11160000,11127333,0,0,0,0,0,0,50561667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8933000,4717000,746000,0,0,14396000,0,0,0,50561667,682159,0,0,0,0,682159,40018159,20635667,4486000,500000,0,65639826,0,0,0,0,0,0,0,0,1165397,0,0,0,682889,0,0,0,361405,388793,0,0,0,0,0,0,11098944,615701,0,0,615701,0,0,0,1275603,10439042,0,10439042,0,0,0,0,0,0,0,0,0,0,0,0,0
15563,9/30/2025 0:00:00,8081,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13431000,22269000,5221000,0,0,40921000,0,0,0,0,49418,0,0,0,0,49418,13480418,22269000,5221000,0,0,40970418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18593302,185812,0,0,185812,0,0,0,626499,18152615,0,18152615,0,0,0,0,0,0,0,0,0,0,0,0,0
15565,9/30/2025 0:00:00,8082,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400000,0,0,0,0,400000,0,0,0,0,499,0,50000,0,261305,311804,400499,0,50000,0,261305,711804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675018,-9792,0,0,-9792,0,0,0,33253,631973,0,631973,0,0,0,0,0,0,0,0,0,0,0,0,0
15588,9/30/2025 0:00:00,8096,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,0,0,150000,0,0,0,0,2482,0,0,0,0,2482,152482,0,0,0,0,152482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248663,17873,0,0,17873,0,0,0,6136,260400,0,260400,0,0,0,0,0,0,0,0,0,0,0,0,0
15589,9/30/2025 0:00:00,8097,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1809314,2731000,1638000,898000,0,7076314,0,0,0,0,0,0,39285,200000,0,239285,1809314,2731000,1677285,1098000,0,7315599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880803,97518,0,0,97518,0,0,0,136647,3841674,0,3841674,0,0,0,0,0,0,0,0,0,0,0,0,0
15591,9/30/2025 0:00:00,8099,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900000,1600000,0,0,0,4500000,0,0,0,0,0,0,0,0,72776,72776,2900000,1600000,0,0,72776,4572776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506214,25758,0,0,25758,0,0,0,106565,1425407,0,1425407,0,0,0,0,0,0,0,0,0,0,0,0,0
15602,9/30/2025 0:00:00,8105,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999862,1000058,0,0,3000000,3000390,0,0,36789209,36027356,0,0,39789209,39027746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40789071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750000,1500000,0,0,0,2250000,0,0,0,40789071,0,201694,0,0,0,201694,2249928,24707442,16141307,142088,0,43240765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27118332,267191,0,0,267191,0,0,0,948428,26437095,0,26437095,0,0,0,0,0,0,0,0,0,0,0,0,0
15618,9/30/2025 0:00:00,8112,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,3600,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333281,89578,0,0,89578,0,0,0,93559,3329300,0,3329300,0,0,0,0,0,0,0,0,0,0,0,0,0
15619,9/30/2025 0:00:00,8113,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38888616,0,71591483,0,0,0,500000,0,0,0,0,0,0,0,0,0,8500000,8479303,0,0,0,0,0,0,8500000,8479303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14230000,980000,0,0,0,15210000,0,0,0,8500000,0,198500,0,0,263020,461520,16730000,2678500,4500000,0,263020,24171520,0,0,0,0,0,7276160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44182991,2496105,0,0,2496105,0,0,0,3212229,43466867,0,43466867,0,0,0,0,0,0,0,0,0,0,0,0,0
15650,9/30/2025 0:00:00,8133,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61126073,0,101685000,0,0,0,52098646,0,0,0,0,0,0,0,2003352,2015947,0,0,18967871,18918794,0,0,0,0,0,0,18967871,18918794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1748000,1759653,0,0,0,0,2133891,2152270,1748000,23105114,23087011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1791903,1791903,1791903,2248000,1000000,0,0,0,3248000,1791903,0,23087012,1748000,4549904,90106,2136053,0,0,6776063,13653753,19509736,2970724,470813,45952,36650978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38049328,460534,0,0,460534,0,0,0,1594057,36915805,0,36915805,0,0,0,0,0,0,0,0,0,0,0,0,0
15652,9/30/2025 0:00:00,8135,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100000,600000,0,0,0,1700000,0,0,0,0,0,0,55098,0,0,55098,1100000,600000,55098,0,0,1755098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131719,38424,0,0,38424,0,0,0,69063,1101080,0,1101080,0,0,0,0,0,0,0,0,0,0,0,0,0
15659,9/30/2025 0:00:00,8140,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22435000,21632027,0,0,0,0,0,0,22435000,21632027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32497000,32606157,0,54932000,54238184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000,0,0,0,250000,0,0,54238185,0,0,0,0,0,265087,265087,13012806,29010171,11090741,1374467,265087,54753272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11917825,154025,0,0,154025,0,0,0,759408,11312442,0,11312442,0,0,0,0,0,0,0,0,0,0,0,0,0
15669,9/30/2025 0:00:00,8147,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28927000,55261000,37742000,0,0,121930000,0,0,0,0,0,0,0,0,0,0,28927000,55261000,37742000,0,0,121930000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64715649,995236,0,0,995236,0,0,0,1664635,64046250,0,64046250,0,0,0,0,0,0,0,0,0,0,0,0,0
15672,9/30/2025 0:00:00,8149,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224154353,0,83606633,0,0,0,442981,0,0,0,0,20000000,0,0,2975304,2848594,0,0,16060492,14908360,0,0,172354321,152444547,0,0,188414813,167352907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71813122,62078669,0,0,9004152,8865160,0,0,0,0,0,272207391,241145330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210807,2424284,32947,3668038,3668038,0,0,0,0,0,0,3668038,0,241145330,0,0,1386050,0,0,0,1386050,49362570,19827166,45104641,85028457,46876584,246199418,0,0,0,0,3723715,3670681,0,0,0,0,0,0,0,0,0,0,4791379,0,0,0,0,0,0,0,131518865,2219926,0,0,2219926,0,0,0,6285300,127453491,0,127453491,0,31551752,21296529,10255223,0,-3668038,241145330,-3126374,235267552,0,9004152,0,0
15673,9/30/2025 0:00:00,8150,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873432,0,0,0,0,873432,0,0,0,0,1000,0,0,0,0,1000,874432,0,0,0,0,874432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283819,54296,0,0,54296,0,0,0,15653,322462,0,322462,0,0,0,0,0,0,0,0,0,0,0,0,0
15732,9/30/2025 0:00:00,8181,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220123320,0,0,471534868,0,703659067,0,0,0,20522976,0,0,0,0,100000000,0,0,0,0,0,0,9923745,8737441,0,0,289071845,274905398,0,0,298995590,283642839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298995590,283642839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283642840,0,0,5515200,0,8473856,741326,14730382,70226898,38833017,131874909,56697072,741326,298373222,0,914830,0,914830,0,0,0,0,0,0,23086306,69536160,0,0,0,0,0,0,0,0,978645,0,165253,0,297951951,71023839,0,0,71023839,0,0,0,29378841,339596949,0,339596949,0,428123588,407244914,20878674,0,0,283642839,8737441,274905398,0,0,0,0
15741,9/30/2025 0:00:00,8187,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26902135,0,36721451,0,0,0,0,0,0,0,0,0,11647776,11764856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2679451,2644875,0,0,14327227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2740000,1994000,350000,0,0,5084000,0,0,0,14327227,1549700,0,0,0,0,1549700,8118931,2443451,1380497,9018048,0,20960927,0,0,29253,29253,0,2038235,0,0,0,0,0,0,0,0,0,0,1246014,0,0,0,0,0,0,0,62172341,3675771,0,0,3675771,0,0,0,3257177,62590935,0,62590935,0,0,0,0,0,0,0,0,0,0,0,0,0
15752,9/30/2025 0:00:00,8193,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,600000,0,0,0,800000,0,0,0,0,0,0,0,0,665,665,200000,600000,0,0,665,800665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688269,5168,0,0,5168,0,0,0,17580,675857,0,675857,0,0,0,0,0,0,0,0,0,0,0,0,0
15757,9/30/2025 0:00:00,8195,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109697,219340,0,0,0,329037,0,0,0,0,0,0,0,0,0,0,109697,219340,0,0,0,329037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485762,69593,0,0,69593,0,0,0,7210,548145,0,548145,0,0,0,0,0,0,0,0,0,0,0,0,0
15766,9/30/2025 0:00:00,8202,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189624131,0,251106238,0,0,0,10705152,0,0,0,0,5000000,0,0,20964428,20823320,0,0,185388704,180986682,0,0,139590527,135729684,0,0,324979231,316716366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,2000000,0,0,0,0,0,0,2000000,345943659,337539686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337539686,2000000,0,1211270,0,0,0,1211270,93871012,98823459,116264460,31792025,0,340750956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725500,0,0,0,0,0,0,0,159297936,9600612,0,0,9600612,0,0,0,13034003,155864545,0,155864545,0,154974898,134062947,20911951,0,0,339539686,24570925,314968761,0,0,0,0
