"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","UPDATE_DATE","ACCT_007","ACCT_008","ACCT_009","ACCT_010","ACCT_011C","ACCT_013","ACCT_018","ACCT_019","ACCT_021B","ACCT_022B","ACCT_023B","ACCT_025A","ACCT_025B","ACCT_031A","ACCT_031B","ACCT_041B","ACCT_042","ACCT_058C","ACCT_065","ACCT_067","ACCT_068","ACCT_069","ACCT_080","ACCT_083","ACCT_084","ACCT_100","ACCT_300","ACCT_340","ACCT_380","ACCT_386","ACCT_387","ACCT_388","ACCT_392","ACCT_400","ACCT_457","ACCT_521","ACCT_522","ACCT_523","ACCT_524","ACCT_550","ACCT_551","ACCT_552","ACCT_562","ACCT_563","ACCT_602","ACCT_630","ACCT_652A","ACCT_652B1","ACCT_652B2","ACCT_655A","ACCT_655B1","ACCT_655B2","ACCT_656C","ACCT_657","ACCT_658","ACCT_662","ACCT_668","ACCT_671","ACCT_672A","ACCT_672B1","ACCT_672B2","ACCT_703","ACCT_704","ACCT_705","ACCT_706","ACCT_707","ACCT_708","ACCT_710","ACCT_712","ACCT_713","ACCT_714","ACCT_715","ACCT_716","ACCT_718","ACCT_719","ACCT_720","ACCT_721","ACCT_722","ACCT_723","ACCT_724","ACCT_730","ACCT_741A","ACCT_741B1","ACCT_741B2","ACCT_742A","ACCT_742B1","ACCT_742B2","ACCT_746A","ACCT_746B1","ACCT_746B2","ACCT_749","ACCT_750A","ACCT_750B1","ACCT_750B2","ACCT_751","ACCT_755","ACCT_760C","ACCT_761C","ACCT_771","ACCT_775","ACCT_794","ACCT_798","ACCT_799A","ACCT_799B1","ACCT_799B2","ACCT_825","ACCT_860C","ACCT_880","ACCT_902","ACCT_906A","ACCT_908A","ACCT_908C","ACCT_911","ACCT_931","ACCT_940","ACCT_959","ACCT_960","ACCT_968","ACCT_973","ACCT_975","ACCT_976","ACCT_991","Acct_965A","Acct_965B","Acct_965C","Acct_965D","ACCT_020A","ACCT_020B","ACCT_024A","ACCT_024B","ACCT_042A","ACCT_090A","ACCT_090B","ACCT_090C","ACCT_090D","ACCT_099A","ACCT_143A","ACCT_143B","ACCT_143C","ACCT_143D","ACCT_400A","ACCT_400B","ACCT_400C","ACCT_400D","ACCT_400F","ACCT_459A","ACCT_463A","ACCT_475A","ACCT_475B","ACCT_475C","ACCT_475D","ACCT_691B","ACCT_691C","ACCT_692","ACCT_692A","ACCT_704A","ACCT_704B","ACCT_704C","ACCT_704D","ACCT_704E","ACCT_705A","ACCT_705B","ACCT_708B","ACCT_720A","ACCT_720B","ACCT_720C","ACCT_720D","ACCT_720E","ACCT_721A","ACCT_721B","ACCT_724B","ACCT_733A","ACCT_745C1","ACCT_745C2","ACCT_796C1","ACCT_796C2","ACCT_797C1","ACCT_797C2","ACCT_799C1","ACCT_799C2","ACCT_965C1","ACCT_965C2","ACCT_088","ACCT_799A1","ACCT_672B","ACCT_672C1","ACCT_672C2","ACCT_672D","ACCT_744B","ACCT_744C1","ACCT_744C2","ACCT_744D","ACCT_652B","ACCT_652C1","ACCT_652C2","ACCT_652D","ACCT_766A","ACCT_766B","ACCT_766C1","ACCT_766C2","ACCT_766D","ACCT_766E","ACCT_798A1","ACCT_798A2","ACCT_798A3","ACCT_009A","ACCT_009B","ACCT_009C","ACCT_769A1","ACCT_769B1","ACCT_616","ACCT_616A","ACCT_704A1","ACCT_704C1","ACCT_980","ACCT_742C1","ACCT_742C2","ACCT_020J","ACCT_020K","ACCT_020L","ACCT_021J","ACCT_021K","ACCT_021L","ACCT_022J","ACCT_022K","ACCT_022L","ACCT_023J","ACCT_023K","ACCT_023L","ACCT_041J","ACCT_041K","ACCT_041L","Acct_1019","Acct_1019A","Acct_1019B","Acct_1019C","Acct_1019D","Acct_1019E","Acct_789A","Acct_789A1","Acct_789B","Acct_789B1"
66731,9/30/2025 0:00:00,20953,10/28/2025 10:56:17 PM,37320096,3212241,0,3234995509,0,2454515795,2494441474,0,2208633,1472567,524825,76438,2566568554,32203,974135485,8157837,0,0,0,0,0,0,0,139167,2835771,0,0,20744093,36420999,0,0,0,0,0,164,1099,1099,499,499,3484829,641184,0,0,0,24660553,14497342,0,0,0,0,0,0,0,554916514,209834788,0,0,61252283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21729434,0,0,0,0,33007805,395282736,39925679,442041760,79744069,613382186,732640859,601839017,0,77572405,0,0,21811,0,0,0,0,0,0,0,0,0,4313237,0,347859,0,0,0,0,0,0,0,0,0,0,790999942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6839673,2729089,39590759,0,0,0,0,0,25862785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66733,9/30/2025 0:00:00,20955,10/28/2025 10:39:56 PM,402702,198075,0,166437666,0,148216008,148216008,0,620083,3033,124483,7015,113747244,650,17851155,1114048,0,0,0,0,0,0,0,10692,32076,0,0,0,1188613,0,0,0,0,0,0,1024,1199,732,828,93096,11365,0,0,0,0,0,0,0,0,0,0,0,0,71810043,1514182,0,0,4574104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1428020,0,0,0,0,545135,0,0,25202469,3250615,27978535,29170312,18305196,0,16162341,0,0,742,0,0,0,0,0,0,0,0,0,266321,0,32205,0,0,0,0,0,0,0,0,0,0,212738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340645,207838,5308058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66734,9/30/2025 0:00:00,20956,10/30/2025 11:28:15 PM,3765455,1217940,0,412344342,0,355924366,355924366,0,427241,209536,0,8451,264296268,1017,45617492,1266447,0,0,0,0,0,0,0,20445,201203,0,0,13,3079332,0,0,0,0,0,0,1399,1200,474,672,908413,106127,0,0,0,3026376,1871686,0,0,0,0,0,0,0,147944705,0,0,0,9830537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3188305,0,0,0,0,4213799,0,0,82528338,11687429,91578476,99548370,10598888,0,46386935,0,0,2931,0,0,0,0,0,0,0,0,0,1591934,0,9071,0,0,0,0,0,0,0,0,0,0,95871441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073291,233764,876723,0,0,0,0,0,4539137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66742,9/30/2025 0:00:00,20964,10/17/2025 10:13:20 PM,40371219,3555844,0,2137023875,0,1851970609,1851970609,0,5130833,1535206,442261,76713,1465814541,12034,426359296,12053137,0,0,0,0,0,0,0,126934,2300000,0,0,1,21343837,0,0,0,0,0,0,950,1550,624,699,4278296,679650,0,0,0,15545914,16513714,0,0,0,0,0,0,0,525304951,0,0,0,57066592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16316356,0,0,0,0,38205763,0,0,416642303,56219346,391688341,408059081,392807521,0,252142056,0,0,18905,0,0,0,0,0,0,0,0,0,8106537,0,150553,0,0,0,0,0,0,0,0,0,0,415709801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5329874,1234104,4681207,0,0,0,0,0,5738128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66750,9/30/2025 0:00:00,20972,10/27/2025 10:23:53 PM,367237,390536,0,51513597,0,43899502,43899502,0,29476,1009,33237,1730,28553483,986,6433231,596389,0,0,0,0,0,0,0,2516,614000,0,0,319,447789,0,0,0,0,0,0,990,1340,449,449,48368,6910,0,0,0,150633,0,0,0,0,0,0,0,0,10299992,0,0,0,1355348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422156,0,0,0,0,277217,0,0,5743029,1983481,10162363,10330573,14300854,0,7080311,0,0,409,0,0,0,0,0,0,0,0,0,33221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51601,91814,4144272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66751,9/30/2025 0:00:00,20973,10/29/2025 10:44:23 PM,120699213,19023425,0,7324496826,0,5967238629,5967238629,0,11483881,3605306,915693,188279,5958083954,36629,1820560155,30857763,0,0,0,0,0,0,0,403917,4236623,0,0,36335630,96820257,0,0,0,0,0,0,1649,1175,599,604,17863628,6511332,0,0,0,49921039,29398486,0,0,0,0,0,0,0,1251712696,0,0,0,143287473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50094068,0,0,0,0,73512432,530000000,0,997853929,221686157,1814333379,2018360424,1391338256,0,714068912,0,0,69195,0,0,0,0,0,0,0,0,0,21389437,0,1184136,0,0,0,0,0,0,0,0,0,0,1890704474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23621568,4329054,31815206,0,0,0,0,0,171727226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66752,9/30/2025 0:00:00,20974,10/30/2025 10:09:02 PM,15488691,2930739,0,1068456993,0,797614137,798113555,0,6386112,1759972,3010091,41344,862141791,15087,254733509,22261297,0,0,0,0,0,0,0,75462,6127640,0,0,6407688,9038316,0,0,0,0,0,2,1090,2100,264,1524,6326395,3484055,0,0,0,0,0,0,0,0,0,0,0,0,219856539,0,0,0,48684215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7437496,0,0,0,0,13800309,130000000,499418,192640547,20240107,209035583,219008364,141591935,0,125953965,0,0,12471,0,0,0,0,0,0,0,0,0,15255227,0,540,0,0,0,0,0,0,0,0,0,0,798225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3714096,501719,29364361,0,0,0,0,0,1227280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66755,9/30/2025 0:00:00,20977,10/29/2025 11:14:40 PM,0,20363,0,6596911,0,5807772,5807772,0,8959,0,0,332,3572663,64,886979,22721,0,0,0,0,0,0,0,1113,5000,0,28772,0,18790,0,0,0,0,0,0,0,1112,482,693,40261,6647,0,0,0,4468,99999,0,0,0,0,0,0,0,4333419,0,0,0,265247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60938,0,0,0,0,26056,0,0,867323,0,507031,507031,0,0,758615,0,0,168,0,0,0,0,0,0,0,0,0,45652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66760,9/30/2025 0:00:00,20982,10/29/2025 10:59:30 PM,4619685,269346,0,129087578,0,111583774,111583774,0,282658,363977,55743,3603,78897756,695,22734212,852288,0,0,0,0,0,0,0,8437,175000,0,0,0,244679,0,0,0,0,0,0,1732,950,500,600,53320,21887,0,0,0,1291720,787422,0,0,0,0,0,0,0,60320509,0,0,0,3667651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085178,0,0,0,0,1279409,0,0,26036877,2272684,1681888,2649878,18829365,0,15417672,0,0,1362,0,0,0,0,0,0,0,0,0,408819,0,7996,0,0,0,0,0,0,0,0,0,0,4543479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178799,165590,10703196,0,0,0,0,0,2128947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66777,9/30/2025 0:00:00,20999,11/6/2025 5:35:53 PM,25989881,4732422,0,1586895546,0,1326982072,1332719825,0,2071621,335139,8032,32283,1149210726,6798,263485643,4201542,0,15642868,0,0,0,0,0,62598,8949966,0,0,9149933,18298114,0,0,0,0,0,2,1540,1615,499,499,4089644,1544190,0,0,0,4018143,4232211,0,0,0,0,0,0,0,292205992,0,0,0,35950413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11598239,0,0,0,0,14078763,122322868,5737753,316169721,40080737,277180718,314867994,350841050,0,113195400,0,0,9155,0,0,0,0,0,0,0,0,0,4181133,0,162020,0,0,0,0,0,0,0,0,0,0,409457531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3933958,1362364,25922264,0,0,0,0,0,8862011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66779,9/30/2025 0:00:00,21001,10/30/2025 11:03:47 PM,103583,57798,0,19546978,0,17196388,17196388,0,27721,19688,0,1624,15786299,960,5648759,150224,0,0,0,0,0,0,0,3136,5000,0,0,0,137650,0,0,0,0,0,0,1290,995,448,598,101446,13408,0,0,0,70202,401736,0,0,0,0,0,0,0,10668294,0,0,0,812063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195619,0,0,0,0,66468,0,0,3105495,396800,1907522,2611872,0,0,2199494,0,0,630,0,0,0,0,0,0,0,0,0,137178,0,4089,0,0,0,0,0,0,0,0,0,0,145902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33966,0,52476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66787,9/30/2025 0:00:00,21009,10/29/2025 10:16:26 PM,2017038,12291124,0,1242577454,0,1034925773,1035175773,0,4625867,1779424,1977526,39792,803449741,2957,97010125,18361448,0,0,0,0,0,0,0,95236,568271,0,0,1562405,344877,0,0,0,0,0,1,199,1249,674,674,7800223,1437044,0,0,0,2409933,0,0,0,0,0,0,0,0,457759780,0,0,0,38748896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9675477,0,0,0,0,24262534,44000000,250000,199014586,33463776,217806002,259604468,69780863,0,157114380,0,0,10804,0,0,0,0,0,0,0,0,0,15956015,0,563646,0,0,0,0,0,0,0,0,0,0,72987280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032537,1093982,48793434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66788,9/30/2025 0:00:00,21010,10/27/2025 10:34:23 PM,1474318,28289,0,177123810,0,146349257,146349257,0,15326,0,0,2633,125188732,585,32192210,51105,0,0,0,0,0,0,0,6556,69633,0,0,0,4538109,0,0,0,0,0,0,0,846,535,532,12918,8406,0,0,0,645302,0,0,0,0,0,0,0,0,146349257,3132691,0,0,1193072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418433,0,0,0,0,149579,0,0,0,0,0,0,0,0,22308872,0,0,932,0,0,0,0,0,0,0,0,0,56623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207408,164992,131990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66798,9/30/2025 0:00:00,21020,10/28/2025 10:16:43 PM,1670021,593484,0,83527542,0,71204401,71204401,0,474741,95790,0,3481,48567812,512,10121343,689151,0,0,0,0,0,0,0,7959,30000,0,0,20,157459,0,0,0,0,0,0,1199,1125,545,623,68427,14310,0,0,0,0,506977,0,0,0,0,0,0,0,36579537,0,0,0,3036246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732373,0,0,0,0,953386,0,0,18890030,3657421,2766576,4573330,5986895,0,11368990,0,0,792,0,0,0,0,0,0,0,0,0,53630,0,10015,0,0,0,0,0,0,0,0,0,0,1106842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164907,80868,654046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66818,9/30/2025 0:00:00,21040,11/3/2025 9:35:28 AM,67015354,27310441,0,2874634335,0,2025032923,2025032923,0,5457367,1569807,22065,97900,2256311250,17271,765757483,13043289,0,0,0,0,0,0,0,176970,7500000,0,0,18858540,5597546,0,0,0,0,0,0,1399,1499,578,578,8357907,584954,0,0,0,0,8172255,0,0,0,0,0,0,0,402500663,0,0,0,68043892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18169273,0,0,0,0,28555898,614500000,0,433618737,56956070,509524170,614417234,496075688,0,228693959,0,0,22141,0,0,0,0,0,0,0,0,0,12627590,0,1013665,0,0,0,0,0,0,0,0,0,0,228178389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7488858,799014,26385138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66819,9/30/2025 0:00:00,21041,10/30/2025 10:55:38 PM,606563,209232,0,94419386,0,75699737,75699737,0,14144,25184,188339,2813,82820554,443,18091802,407477,0,0,0,0,0,0,0,6211,300000,0,0,295789,9609,0,0,0,0,0,0,0,1024,599,599,106110,3643,0,0,0,6868,0,0,0,0,0,0,0,0,23919626,1831456,0,0,2555177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665528,0,0,0,0,904253,9500000,0,12756968,4052878,31849610,32571566,2060867,0,6735002,0,0,720,0,0,0,0,0,0,0,0,0,242707,0,0,0,0,0,0,0,0,0,0,0,0,2455150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349423,18270,2038582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66824,9/30/2025 0:00:00,21046,11/20/2025 10:02:10 PM,4235519,1133214,0,748782561,0,589546218,589546218,0,4934039,3286171,3710583,12894,531709253,1045,34094031,13620696,0,0,0,0,0,0,0,31618,1234877,0,0,1431525,0,0,0,0,0,0,0,1375,1275,700,700,329872,68053,0,0,0,0,3445243,0,0,0,0,0,0,0,190781292,0,0,0,17872288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5361786,0,0,0,0,9760316,54045495,0,112101488,29624159,173345371,207798837,36287794,0,101391695,0,0,3179,0,0,0,0,0,0,0,0,0,1495662,0,30858,0,0,0,0,0,0,0,0,0,0,122730555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3619432,222235,24099328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66834,9/30/2025 0:00:00,21056,10/30/2025 11:27:10 PM,49363780,6426457,0,5714685305,0,5056342577,5056342577,0,8079931,2147395,11816148,235132,4952854006,48413,1769282503,29608129,0,0,0,0,0,0,0,335126,4584861,0,0,13890617,83553548,0,0,0,0,0,0,1200,1800,509,574,16605566,6893047,0,0,0,57040443,31429782,0,0,0,0,0,0,0,1043288403,0,0,0,125349697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42324803,0,0,0,0,74295228,0,0,868936074,203256474,1894438218,1947434623,940570537,0,519668404,0,0,95247,0,0,0,0,0,0,0,0,0,15633748,0,389187,0,0,0,0,0,0,0,0,0,0,1511972191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18753523,1968761,69611773,0,0,0,0,0,315438242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66835,9/30/2025 0:00:00,21057,10/29/2025 11:18:07 PM,11335499,1146735,0,873006293,0,650405692,715431128,0,2400574,1070953,484000,35619,717852873,7178,226791685,5562065,0,0,0,0,0,0,0,53817,100000,0,0,908200,12832959,0,0,0,0,0,173,1325,1179,550,625,3184710,422165,0,0,0,10152377,189981345,0,0,0,0,0,0,0,131192464,0,0,0,17390543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6313301,0,0,0,0,9237630,32518644,65025436,103629910,12686973,109614514,170589922,33397017,0,107759641,0,0,12315,0,0,0,0,0,0,0,0,0,7963779,0,140780,0,0,0,0,0,0,0,0,0,0,6412569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3034367,289940,21869848,0,0,0,0,0,1133910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66840,9/30/2025 0:00:00,21062,11/3/2025 10:04:16 PM,4220799,438040,0,172393885,0,151061438,151061438,0,225805,629050,151574,8211,104194559,696,27946614,1716407,0,0,0,0,0,0,0,13100,32750,0,0,63,1652122,0,0,0,0,0,0,1238,1222,587,676,445412,63239,0,0,0,0,7478818,0,0,0,0,0,0,0,50562933,2094731,0,0,4740251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374437,0,0,0,0,767156,0,0,29245657,4024438,27372510,34284179,23920621,0,18820022,0,0,1616,0,0,0,0,0,0,0,0,0,742074,0,64980,0,0,0,0,0,0,0,0,0,0,3663227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424913,233169,11007134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
